id,en_title,season_year,episodes_count,episode_duration,format_destination,release_status
5763,Uchuu Kuubo Blue Noah,1979,24,25,tv,finished
35746,6 LOVERS,2021,6,4,ova,finished
1904,Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,2003,3,30,ova,finished
2023,Bakuen Campus Guardress,1994,4,30,ova,finished
1742,Souryuuden,1991,12,45,ova,finished
1665,Babel Nisei (1992),1992,4,29,ova,finished
37657,Gakuen BASARA,2018,12,25,tv,finished
37744,Isekai Cheat Magician,2019,12,24,tv,finished
17961,Tetsuwan Atom: Chikyuu Saigo no Hi,2001,1,16,movie,finished
17963,Tetsuwan Atom Tokubetsu-hen: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...,2004,1,20,movie,finished
18061,Tiger Mask (Movie),1970,1,50,movie,finished
1580,Mouryou Senki Madara,1991,2,60,ova,finished
1452,The Samurai,1987,1,45,ova,finished
2040,Mahou no Angel Sweet Mint,1990,47,23,tv,finished
6056,Sasuke,1968,29,20,tv,finished
1324,Earthian,1989,4,45,ova,finished
1283,Gestalt,1997,2,29,ova,finished
2075,Kiko-chan Smile,1996,51,20,tv,finished
20185,Pa-Pa-Pa the ★ Movie: Paaman,2003,1,31,movie,finished
20381,Jungle Taitei Movie,1966,1,98,movie,finished
40749,Maou-sama, Petit Retry!,2019,23,1,ona,finished
30842,Nekota no Koto ga Kininatte Shikatanai. (ONA),2015,4,2,ona,finished
29863,Anata wo Zutto Aishiteru,2015,1,90,movie,finished
1115,Handsome na Kanojo,1992,1,37,ova,finished
31923,Mini Hama Movie,2015,2,5,movie,finished
32397,Fuyu no Chikai, Natsu no Matsuri: Takeo no Ookusu,2016,1,12,movie,finished
1042,Bronze: Zetsuai Since 1989,1996,1,54,ova,finished
839,Samurai Spirits 2,1999,2,30,ova,finished
848,Jinki:Extend OVA,2006,1,23,ova,finished
36197,Infini-T Force: Gatchaman - Saraba Tomo yo,2018,1,90,movie,finished
32748,La Primavera,,1,5,music,finished
36145,Tottoko Hamtarou Anime Dechu!,,4,6,ova,finished
31310,Ishikeri,,1,5,movie,finished
27793,It Girl,,1,5,music,finished
38843,Shironeko Project: ZERO CHRONICLE,2020,12,23,tv,finished
2749,Heisei Inu Monogatari Bow,1993,40,20,tv,finished
9824,Jigokudou Reikai Tsuushin,1996,1,45,ova,finished
34907,Through the Windows,,1,3,movie,finished
363,Memories Off 3.5: Omoide no Kanata e,2004,4,27,ova,finished
29255,Koukaku Kidoutai Arise - EPISODE:[.jp],,1,3,ona,finished
8533,Hana no Kage,2006,1,17,ona,finished
7793,Ring ni Kakero 1: Kage Dou-hen,2010,6,21,tv,finished
48614,Wonder Egg Priority: Tokubetsu-hen,2021,1,47,special,finished
2287,Kakutou Ryouri Densetsu Bistro Recipe,2001,26,25,tv,finished
26019,Rokujouma no Shinryakusha!? Promotion Movie,,1,,special,finished
14231,Akuemon,1993,1,25,ova,finished
27417,Diabolik Lovers OVA,2015,1,11,ova,finished
8140,Konchuu Monogatari Minashigo Hutch (1989),1989,55,25,tv,finished
24127,Hashi no Mukou,2012,1,10,ova,finished
36942,Cinderella Girls Gekijou 2nd Season Specials,2017,3,3,special,finished
8216,Aa Harimanada,1992,23,23,tv,finished
33564,Armed Blue Gunvolt,2017,1,22,ona,finished
12037,What's Michael? 2,1988,1,60,ova,finished
19519,Dream Creator feat. GUMI,,1,4,music,finished
38719,Fight League: Gear Gadget Generators,2019,26,10,ona,finished
9732,Full Moon Party,,1,4,music,finished
38678,Kimi no Matsu (Basho) e,2018,1,16,ona,finished
8538,Gokujou!! Mecha Mote Iinchou Second Collection,2010,51,24,tv,finished
41399,Katarina Nounai Kaigi,2020,26,1,ona,finished
19187,fake doll,,1,3,music,finished
22435,Shin Kidou Senki Gundam W: Frozen Teardrop Picture Drama - Tsuginaru Tatakai,2014,1,17,special,finished
19137,Eden,,2,4,music,finished
24527,Yomigaeru Sora Pilot,,1,3,special,finished
26189,Ai Tenshi Densetsu Wedding Peach Specials,,2,10,special,finished
20999,Mini Van Special,,1,3,special,finished
37000,Bernard-jou Iwaku. - Ofuro dokusho,2017,1,4,special,finished
11511,Evidence,,1,5,music,finished
41480,Destiny Child,2018,1,26,ona,finished
38446,Larva Island,2018,13,8,ona,finished
33309,Jie Moren,,14,13,ona,finished
2552,Tetsuko no Tabi,2007,13,20,tv,finished
,Silent Smile,,1,5,movie,finished
12133,Sekai Kei Sekai Ron,,1,4,ova,finished
28077,Go! Go! 575: Meippai ni, Hajiketeru?,2014,1,4,special,finished
24123,Top wo Nerae! Gunbuster Science Lesson Returns,2012,2,5,special,finished
13195,Misenai Namida wa, Kitto Itsuka,,1,4,music,finished
23943,Kidou Senshi Gundam UC: One of Seventy Two,2013,1,,special,finished
19397,Zettai Bouei Leviathan: Mini Takibi Gekijou,2013,13,4,special,finished
20667,Zeonic Front: Kidou Senshi Gundam 0079,2001,1,10,special,finished
17871,Yonhyakunijuu Renpai Girl,2013,1,3,special,finished
9916,Samurai Giants,1973,46,25,tv,finished
15505,Shining Hearts: Shiawase no Pan Specials,2012,6,3,special,finished
15095,Shin Koihime†Musou OVA Omake,2010,1,12,special,finished
15015,Shin Koihime†Musou: Otome Tairan OVA Omake,2011,1,18,special,finished
14095,Kamen Rider Fourze X Crayon Shin-chan,2012,4,1,special,finished
13249,Lupin VIII,2012,1,22,special,finished
37051,Petit☆Dream Stars!: Let's La Cooking? Showtime!,2017,1,5,movie,finished
12351,eX-Driver the Movie Specials,2002,3,3,special,finished
1188,Momoiro Sisters,1998,24,6,tv short,finished
2609,Kakyuusei (TV),1999,13,25,tv,finished
1955,Kimagure Robot,2004,10,2,tv short,finished
2233,Ocha-ken,2003,26,4,tv short,finished
2234,Panda-Z: The Robonimation,2004,30,5,tv short,finished
14095,Kamen Rider Fourze X Crayon Shin-chan,2012,4,1,special,finished
2233,Ocha-ken,2003,26,4,tv short,finished
2234,Panda-Z: The Robonimation,2004,30,5,tv short,finished
10250,Ultra B,1987,119,25,tv,finished
13249,Lupin VIII,2012,1,22,special,finished
10346,Ring ni Kakero 1: Sekai Taikai-hen,2011,6,24,tv,finished
12351,eX-Driver the Movie Specials,2002,3,3,special,finished
3885,Sugar Bunnies,2007,27,11,tv short,finished
2699,Uchuu Kaizoku Mito no Daibouken,1999,13,24,tv,finished
4908,Bihada Ichizoku,2008,12,9,tv short,finished
,11:08,,1,2,movie,finished
9531,Tezuka Osamu Monogatari: Boku wa Son-Goku,1989,1,69,special,finished
9344,Torajima no Miime,1999,2,10,special,finished
7230,Hoshi ni Negai wo: Cold Body + Warm Heart,2009,1,22,ona,finished
8896,Natsufuku No Shoujotachi,1988,1,35,special,finished
6779,Pokonyan!,1993,170,10,tv short,finished
34818,Sakura Internet Shinsei,2017,1,4,ona,finished
8231,Princess Lover!: Magical Knight Maria-chan,2009,6,1,special,finished
11017,Battle Spirits: Heroes,2011,50,24,tv,finished
30058,Hong Lingjin Xia,,1,4,ona,finished
7254,Harukanaru Toki no Naka de 3: Owarinaki Unmei,2010,1,56,special,finished
7248,Gunbuster Renewal EX,,3,2,special,finished
7164,Catman Specials,,3,5,special,finished
6861,Shui Naodai,,1,15,special,finished
37885,Super Dragon Ball Heroes,2018,0,9,ona,releasing
2749,Heisei Inu Monogatari Bow,1993,40,20,tv,finished
42488,Wasureta Furi wo Shite,2020,1,13,movie,finished
,Summer Meets God (Rick Meets Evil),2021,1,15,special,finished
40745,Sushi,,1,2,movie,finished
21479,Metal Fight Beyblade Zero G Specials,2013,7,25,special,finished
,Mugen Shougatsu,,1,3,music,finished
4680,Botchan,1980,1,72,special,finished
2805,Onegai! Samia Don,1985,39,25,tv,finished
13141,Shiba Inuko-san,2012,26,2,tv short,finished
1167,Samurai Gun,2004,13,24,tv,finished
1175,Metal Fighter Miku,1994,13,20,tv,finished
3280,Kinnikuman: Kessen! Shichinin no Seigi Choujin vs. Uchuu Nobushi,1984,1,72,special,finished
19959,Barbapapa (1977),1977,48,5,tv short,finished
21771,Romantica Clock,2014,3,1,tv short,finished
2934,Shiawase Sou no Okojo-san,2001,51,25,tv,finished
23684,Suki na Mono wa Suki Dakara Shou ga Nai!!: Onsen ni Ikou!,,1,25,ova,finished
,Namui BL Manhwa Animation,,12,3,ona,finished
29974,Diabolik Lovers More,Blood,2015,12,15,tv short,finished
1236,SF Saiyuuki Starzinger,1978,73,25,tv,finished
31498,Pan de Peace!,2016,13,3,tv short,finished
31410,Mini Van 2,2015,26,3,tv short,finished
33746,Anitore! XX: Hitotsu Yane no Shita de,2016,12,4,tv short,finished
34392,One Room,2017,12,4,tv short,finished
1314,DT Eightron,1998,26,25,tv,finished
37286,IT'S MY LIFE,2019,1,14,ova,finished
1503,Mahou Shoujo Pretty Sammy Specials,,7,3,special,finished
18205,World Fool News (TV),2014,12,10,tv short,finished
34337,Ikemen Sengoku: Toki wo Kakeru ga Koi wa Hajimaranai,2017,12,4,tv short,finished
35286,Henkei Shoujo,2017,5,2,ona,finished
3159,The Kabocha Wine,1982,95,25,tv,finished
1349,A.D. Police,1999,12,24,tv,finished
14231,Akuemon,1993,1,25,ova,finished
39840,Ganbare! Kakure Ase Project,,1,2,ona,finished
12501,Ai Mai! Moe Can Change!,2012,1,24,ova,finished
10751,Kikou Kai Galient OVA,1986,3,60,ova,finished
10545,The Epic Of ZektBach,2011,1,30,ova,finished
34738,Sengoku Choujuu Giga: Otsu,2017,13,3,tv short,finished
44591,Slime-tachi no Idobata Kaigi,2020,12,1,ona,finished
9708,Kidou Senshi Gundam ZZ: Gundam Frag.,2009,2,4,ova,finished
9646,Goddamn,1990,2,35,ova,finished
4187,Megumi,2008,1,25,ona,finished
8855,Eiyuu Gaiden Mozaicka,1991,4,30,ova,finished
42657,Himitsukessha Taka no Tsume: Golden Spell,2020,12,15,tv short,finished
19237,Nimrod,,1,3,music,finished
8431,Mahou no Star Magical Emi: Kumo Hikaru,2002,1,14,ova,finished
7691,Tokimeki Memorial 4 OVA,2009,1,35,ova,finished
37896,Ling Yu: Zhuiyi Pian,,12,12,ona,finished
6641,Tonari no 801-chan R,2009,1,1,ova,finished
6484,Chokin Senshi Cashman,,1,16,ova,finished
3631,Aoi Blink,1989,39,20,tv,finished
1537,Genshi Shounen Ryuu,1971,22,25,tv,finished
17843,Inferno Cop: Fact Files,2012,12,1,ona,finished
14247,Lunn wa Kaze no Naka,1985,1,25,ova,finished
6076,"Eiji",1990,1,48,ova,finished
18831,Rinkaku,,1,6,music,finished
1989,Shizuku,1965,1,4,movie,finished
17693,Erementar Gerad: Aozora no Senki,,1,2,music,finished
5785,G-9,2006,1,17,ova,finished
2767,Taneyamagahara no Yoru,2006,1,27,movie,finished
2770,SF Shin Seiki Lensman,1984,1,107,movie,finished
4044,Youkai Ningen Bem,1968,26,25,tv,finished
3153,Kagaku Ninja-Tai Gatchaman (Movie),1978,1,110,movie,finished
3192,Tobira wo Akete (1986),1986,1,81,movie,finished
3473,Souseiki,1968,1,4,movie,finished
3720,Jack to Mame no Ki,1974,1,88,movie,finished
1664,Babel Nisei (2001),2001,13,24,tv,finished
4113,Mahou no Mako-chan,1970,48,24,tv,finished
3990,Kumo to Tulip,1943,1,16,movie,finished
31710,Divine Gate,2016,12,24,tv,finished
15979,Eureka Seven AO: Aratanari Fukaki Ao,2012,10,1,ona,finished
30358,Turnover,2015,1,2,ona,finished
4948,Shounen Sarutobi Sasuke,1959,1,83,movie,finished
5006,Nagagutsu Sanjuushi,1972,1,52,movie,finished
4339,Ashita e Attack!,1977,23,24,tv,finished
32438,Mayoiga,2016,12,24,tv,finished
32438,Mayoiga,2016,12,24,tv,finished
6641,Tonari no 801-chan R,2009,1,1,ova,finished
6484,Chokin Senshi Cashman,,1,16,ova,finished
6305,Life no Color,2003,1,4,movie,finished
6688,Pattenrai!! Minami no Shima no Mizu Monogatari,2009,1,90,movie,finished
6693,Yatterman the Movie: Shin Yattermecha Osu Gou! Omocha no Kuni de Dai Ketsudan da Koron,2009,1,94,movie,finished
6695,Mangchi,,1,80,movie,finished
36169,WORLD'S END UMBRELLA,,1,5,music,finished
13255,Haru wa Kuru,2012,1,4,ona,finished
24985,Elite Jack!!,2014,6,13,ova,finished
31402,Soul Worker: Your Destiny Awaits,2016,5,4,ona,finished
4187,Megumi,2008,1,25,ona,finished
13427,PES: Peace Eco Smile,2012,7,3,ona,finished
6985,Buddha Saitan,2009,1,115,movie,finished
33184,Battle Girl High School,2017,12,23,tv,finished
40894,Kyokou Suiri Mini,2019,38,1,ona,finished
7257,Shijin no Shougai,1974,1,19,movie,finished
6076,"Eiji",1990,1,48,ova,finished
4773,Yamato Takeru,1994,37,24,tv,finished
7491,Dragon Quest Retsuden: Roto no Monshou,1996,1,45,movie,finished
33737,Megaton-kyuu Musashi,2021,0,,tv,releasing
7532,Kuroi Kikori to Shiroi Kikori,1956,1,15,movie,finished
33966,Yume Oukoku to Nemureru 100-nin no Ouji-sama,2018,12,23,tv,finished
34028,Idol Jihen,2017,12,23,tv,finished
36245,Lixiang Jinqu,,12,25,ona,finished
4853,Tezuka Osamu no Don Dracula,1982,8,23,tv,finished
5785,G-9,2006,1,17,ova,finished
38667,W'z OVA,2019,1,24,ova,finished
8092,Bakumatsu no Spasibo,1997,1,85,movie,finished
34289,Schoolgirl Strikers Animation Channel,2017,13,24,tv,finished
8181,Adachi-ga Hara,1991,1,29,movie,finished
36716,Boku wa Mada 7-sai Datta,,1,3,music,finished
8490,Digimon Adventure 3D: Digimon Grand Prix!,2000,1,7,movie,finished
8584,Future War 198X-nen,1982,1,125,movie,finished
9077,Rokudenashi Blues,1992,1,30,movie,finished
34927,Rilu Rilu Fairilu: Mahou no Kagami,2017,51,23,tv,finished
5091,Manga Sarutobi Sasuke,1979,24,20,tv,finished
4856,Fuuma no Kojirou: Fuuma Hanran-hen,1991,1,50,ova,finished
9495,Inochi no Chikyuu: Dioxin no Natsu,2001,1,83,movie,finished
9595,Amanatsu,2009,1,14,movie,finished
4534,Choujin Locke: Shin Sekai Sentai,1991,2,50,ova,finished
35254,Time Bokan: Gyakushuu no San-Akunin,2017,24,23,tv,finished
4537,Yagami-kun no Katei no Jijou,1990,3,30,ova,finished
9858,Bakusou Kyoudai Let's & Go!! WGP Bousou Mini Yonku Daitsuiseki,1997,1,80,movie,finished
9861,Anime Tenchou Movie,2010,1,2,movie,finished
4521,Watt Poe to Bokura no Ohanashi,1988,1,54,ova,finished
35303,Furusato Meguri Nippon no Mukashibanashi,2017,50,22,tv,finished
5249,Mitsume ga Tooru,1990,48,24,tv,finished
3952,Blue Seed 1.5,1996,2,30,ova,finished
35964,Basilisk: Ouka Ninpouchou,2018,24,23,tv,finished
10718,Soliton no Akuma,,1,90,movie,finished
3762,Sonic Soldier Borgman: Last Battle,1989,1,61,ova,finished
4213,Saishuu Shiken Kujira Progressive,2008,1,30,ova,finished
11693,Match Uri no Shoujo,1971,1,19,movie,finished
32745,Fake Style,,1,3,music,finished
12569,Himitsu no Akko-chan (Movie),1989,1,25,movie,finished
12603,Tora-chan to Hanayome,1948,1,17,movie,finished
3004,Saint Beast: Ikusen no Hiru to Yoru-hen,2005,2,25,ova,finished
3007,Bronze: Kouji Nanjo Cathexis,1994,1,33,ova,finished
17689,Chironup no Kitsune,1987,1,72,movie,finished
35809,Otome Chic,,1,3,music,finished
17719,Mahou Tsukai Sally (Movie),1990,1,25,movie,finished
2522,Rakushou! Hyper Doll,1995,2,28,ova,finished
2465,Idol Defense Force Hummingbird,,4,35,ova,finished
18533,Jungle Taitei Leo: Hon-o-ji,,1,9,movie,finished
37968,Kira Kira Happy ★ Hirake! Cocotama,2018,55,25,tv,finished
19219,Modern No.2,,1,4,movie,finished
2074,Kero Kero Chime,1997,30,24,tv,finished
30324,Obake no Dokuro,2015,1,12,ona,finished
2102,Tattoon Master,1996,2,30,ova,finished
20441,Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki,1986,1,46,movie,finished
2086,NG Knight Ramune & 40 DX: Wakuwaku Jikuu - Honoo no Daisousasen,1993,3,30,ova,finished
6277,Manga Nippon Mukashibanashi (1976),1976,1471,25,tv,finished
2085,NG Knight Ramune & 40 EX: Biku Biku Triangle Ai no Arashi Daisakusen,1991,3,30,ova,finished
38157,Circlet Princess,2019,12,24,tv,finished
2066,Gall Force: The Revolution,1996,4,30,ova,finished
2065,Gall Force: New Era,1991,2,45,ova,finished
2059,Mainichi ga Nichiyoubi,1990,6,24,ova,finished
30920,Utopa,2016,1,24,movie,finished
38440,Shikizakura,2021,12,23,tv,releasing
1905,Harukanaru Toki no Naka de: Character Endings,2005,8,5,special,finished
33391,Red Ash: Gearworld,2017,1,23,movie,finished
2015,Wind: A Breath of Heart,2002,1,16,ova,finished
6900,Tamagotchi!,2009,143,25,tv,finished
34961,Yume Oukoku to Nemureru 100 Nin no Ouji-sama Shorts,2017,10,8,ona,finished
1900,Twin Signal,1996,3,29,ova,finished
31581,Tsuritama: Harikitte Contest,,1,18,ova,finished
3821,Portable Kuukou,,1,3,music,finished
33187,Katsudou Shashin,,1,1,movie,finished
1766,Youseiki Suikoden,1993,1,45,ova,finished
38021,Monster Strike The Movie: Sora no Kanata,2018,1,97,movie,finished
21081,Yu Bang Xiang Zheng,,1,10,movie,finished
40085,Maesetsu!,2020,12,24,tv,finished
7479,Karate Baka Ichidai,1973,47,20,tv,finished
7522,Taichi Senjimon,2007,39,25,tv,finished
40403,Shin Sakura Taisen the Animation,2020,12,24,tv,finished
18831,Rinkaku,,1,6,music,finished
10258,Gokicha!! Cockroach Girl!,2012,2,8,ona,finished
19237,Nimrod,,1,3,music,finished
6202,Daisetsusan no Yuusha Kibaou,1978,1,70,special,finished
2066,Gall Force: The Revolution,1996,4,30,ova,finished
2059,Mainichi ga Nichiyoubi,1990,6,24,ova,finished
37104,Slow Start: Web Yokoku Movie,2018,11,1,ona,finished
2015,Wind: A Breath of Heart,2002,1,16,ova,finished
23835,Moonrakers,2014,1,2,ona,finished
30324,Obake no Dokuro,2015,1,12,ona,finished
1900,Twin Signal,1996,3,29,ova,finished
36602,My Dearest Song,,1,3,music,finished
37896,Ling Yu: Zhuiyi Pian,,12,12,ona,finished
1766,Youseiki Suikoden,1993,1,45,ova,finished
35809,Otome Chic,,1,3,music,finished
23837,Meisou! Underworld,2014,1,2,ona,finished
4187,Megumi,2008,1,25,ona,finished
36716,Boku wa Mada 7-sai Datta,,1,3,music,finished
36169,WORLD'S END UMBRELLA,,1,5,music,finished
35709,Arara,,1,2,movie,finished
41521,WIXOSS DIVA(A)LIVE,2021,12,24,tv,finished
36608,Session High⤴,,1,2,music,finished
7174,Usaru-san,2009,4,2,special,finished
33281,Mori no Andou,,1,5,ona,finished
32745,Fake Style,,1,3,music,finished
41454,Eizouken Mini Anime,2020,12,2,ona,finished
34849,Konohana no Sakuya Mori,,1,11,movie,finished
1284,Houma Hunter Lime,1996,3,30,ova,finished
36030,Yoiko no Rekishi Anime: Ookina Kabu (Kabu),,1,10,movie,finished
39704,Shiroi Unabara,,1,6,movie,finished
39703,The Closet,,1,4,movie,finished
1036,Kasho no Tsuki,1998,2,30,ova,finished
619,Ninja Ryuukenden,1991,1,45,ova,finished
571,Moldiver,1993,6,29,ova,finished
2545,Huckleberry no Bouken,1976,26,20,tv,finished
215,Pia Carrot e Youkoso!! 2 DX,1999,6,30,ova,finished
25259,Perusona 4 the Animation -A Brief Lesson on Izanagi & Izanami-,2013,1,1,special,finished
40836,Code Geass Hangyaku no Lelouch Picture Drama - Kamen Kokuhaku Taikai,,1,9,special,finished
38739,Kidou Senshi Gundam UC Perfectibility,,1,3,movie,finished
47639,BLUE REFLECTION RAY,2021,24,25,tv,finished
,Shin Top wo Nerae! Gunbuster! Science Lesson,,2,2,special,finished
31344,K: Missing Kings - Manner Movie,,1,1,special,finished
40747,Dounika Naru Hibi,2020,1,54,movie,finished
9806,Qin Shi Mingyue: Bai Bu Fei Jian,,10,25,tv,finished
32898,Kidou Senshi Gundam 0083: Stardust Memory - Uchuu no Kagerou 2,,1,12,special,finished
28385,Seto no Hanayome Picture Drama,2010,1,15,special,finished
30617,Anime-gatari,,6,1,special,finished
28959,Kizuna (Special),,1,1,special,finished
28775,White Fantasy,,1,2,special,finished
33659,Fushigi na Somera-chan Special,2015,1,10,special,finished
37082,Uchuu Senkan Yamato Pilot Film,,1,9,special,finished
37387,Wata no Kuni Hoshi Pilot,,1,3,special,finished
2578,Taotao Ehonkan Sekai Doubutsu Banashi,1983,52,30,tv,finished
35416,Kabukibu!: Oogiri - Chiyokoreito Kassen,2017,1,25,special,finished
30133,Ima, Futari no Michi,2015,1,6,special,finished
31738,Nanairo Kakumei,2015,3,2,special,finished
1839,Jagainu-kun,2004,26,3,tv short,finished
21591,Wasureboshi,2013,1,5,ona,finished
37922,Seikaisuru Kado: Beyond Information,,1,120,movie,finished
3519,Garakuta-doori no Stain,2003,13,7,tv short,finished
5652,Glass no Kantai: La Legende du Vent de l'Univers Specials,2007,2,24,special,finished
18003,Thermae Romae: Thermae Romae x TOTO Collaboration,2012,1,3,special,finished
10554,Yakyuukyou no Uta,1977,25,46,tv,finished
17785,Jungle wa Itsumo Hare Nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film,2002,1,4,special,finished
16912,gdgd Fairies 2 Episode 0,2012,1,14,special,finished
16648,Youchien Senshi: Hanamaru Girls,2010,3,1,special,finished
38473,Itsuka Aeru Kimi ni,2018,1,13,ona,finished
15769,Shining Hearts: Shiawase no Pan - Kokoro ga Todoita Picture Drama,2012,6,3,special,finished
10258,Gokicha!! Cockroach Girl!,2012,2,8,ona,finished
2718,Umi no Triton,1972,27,23,tv,finished
19925,KY Kei JC Kuukichan,2013,6,4,ona,finished
15021,Yuki no Taiyou Pilot,,1,5,special,finished
1098,Samurai Girl Real Bout High School,2001,13,23,tv,finished
14007,Akai Shouzou: Char, Soshite Frontal e,2010,1,105,special,finished
13983,Thermae Romae: Kodai Romajin ga Uchuu e,2012,1,2,special,finished
8960,MonHun Nikki Girigiri Airuu Mura: Airuu Kiki Ippatsu,2010,10,3,tv short,finished
9561,Shokupan Mimi,2010,16,1,tv short,finished
10735,Planetes Picture Drama,2009,9,3,special,finished
,Magic Knight Rayearth Omake,1994,4,1,special,finished
9940,Mai no Mahou to Katei no Hi,2011,1,29,special,finished
2781,St. Luminous Mission High School,1998,13,24,tv,finished
10802,MonHun Nikki Girigiri Airuu Mura G,2011,13,3,tv short,finished
11547,Sengoku☆Paradise Kiwami,2011,26,3,tv short,finished
1905,Harukanaru Toki no Naka de: Character Endings,2005,8,5,special,finished
8042,Taishou Yakyuu Musume. Specials,2009,2,5,special,finished
2421,Super Kuma-san,2003,1,25,special,finished
38175,Seizei Ganbare! Mahou Shoujo Kurumi 2,2018,25,4,ona,finished
3175,Keitei Chou Tokyuu Marine Express,1979,1,91,special,finished
21471,Mirai Koushi SACLA: Harima Sakura,,1,1,ona,finished
39780,Popee the Performer Countdown Special,,1,5,special,finished
,Metamon no Uta "Monmon Metamon",,1,2,music,finished
40683,Carry Me Off,,1,4,music,finished
40556,Electric Love,,1,3,music,finished
40564,Blue Star,,2,4,music,finished
3849,SoulTaker Omake,,3,4,special,finished
6942,Marine Snow no Densetsu,1980,1,94,special,finished
6607,Superflat First Love,2009,1,3,special,finished
